id,license_number,license_status,license_status_date,license_term,license_type,license_designation,issue_date,expiration_date,licensing_authority_id,licensing_authority,business_legal_name,business_dba_name,business_owner_name,business_structure,activity,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,business_email,business_phone,parcel_number,premise_latitude,premise_longitude,data_refreshed_date,business_image_url,business_website
10820,C11-0000711-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Redwood Roots Distribution, LLC","REDWOOD ROOTS DISTRIBUTION, LLC",Christopher Anderson,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Chris@redwoodrootsfamily.Com,(707) 923-1236,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10825,C11-0000715-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"The Green Earth Farmacie, Inc.","THE GREEN EARTH FARMACIE, INC.","Cory  Delpasand, Lloyd Moromisato, Nadia Sadat",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Gary@emberzdelivery.Com,(818) 994-1045,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10826,C11-0000716-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Purest Usa, LLC","PUREST USA, LLC","John Schneider, Mercedes Hand",Limited Liability Partnership,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Johnschneider22@yahoo.Com,(530) 518-2553,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10827,C11-0000717-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Guava Bay Management, LLC","Guava Bay Management, LLC","Mandeep Kumar, Patrick Gallogly, Surbhi Kumar",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Info@venice-Shores.Com,(401) 829-7476,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10829,C11-0000719-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),Loyalty Ac LLC,Loyalty Distribution,Sandi Fields,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,LoyaltyacLLC@gmail.Com,(760) 989-5052,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10830,C11-0000720-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Treetop Flyers Collective, Inc.","TREETOP FLYERS COLLECTIVE, INC.","Norman Morales, Ronald Rubino",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Norm@cannabayca.Com,(831) 783-8556,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10831,C11-0000721-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),Rdc Collective Corp.,RDC - The Syndicate,"Braden  Elliott, Gabriel Guzman, Mark Taylor, Woo Yi",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Wooyi03@gmail.Com,(818) 757-0434,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10834,C11-0000724-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"The Green Goddess, Inc.",Green Goddess Collective,"Daniel Stein, John Huffman",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Chris@greengoddesscollective.Com,(844) 420-8442,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10836,C11-0000726-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),The Pottery Inc.,The Pottery,"Graham Farrar, Kyle  Kazan, Mark  Vendetti",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Licensing@glasshousegroup.Com,(562) 264-5078,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10843,C11-0000733-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Humboldt Harvest, Inc.",Humboldt Harvest,"Esther Benemann, James Stegall, Nicholas Weaver",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Humboldtharvestmedicinals@gmail.Com,(707) 672-2648,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10845,C11-0000735-LIC,Active,,Annual,Commercial -  Distributor,Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Rbg Services, Inc.",Data Not Available,Raul Becerril,Corporation,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,405raul@gmail.Com,(760) 349-6707,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10846,C11-0000736-LIC,Active,,Annual,Commercial -  Distributor,Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Cannacruz, Inc.",CannaCruz,"Bradford Palmer, Grant Palmer",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Cruz89@aol.Com,(831) 206-7569,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10847,C11-0000737-LIC,Active,,Provisional,Commercial -  Distributor,Medicinal,2019-07-09T00:00:00,2025-07-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Cannacruz, Inc.",CannaCruz,"Bradford Palmer, Grant Palmer",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Cruz89@aol.Com,(831) 420-3227,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10851,C11-0000741-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Mvn Enterprises, LLC",Data Not Available,"David Bosworth, Julius  Giannini, Michael Corvington",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Mavenmeds@gmail.Com,(818) 400-6718,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10852,C11-0000742-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Mvn Productions, LLC","MVN PRODUCTIONS, LLC","David Bosworth, Jason Ainsworth, Julius  Giannini, Michael Corvington",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Mavenmeds@gmail.Com,(818) 400-6718,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10853,C11-0000743-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Zanna Usa, LLC",Zanna,"Dan Kohanarieh, Ebrahim Jebreel, Limor Armani, Qudsia Sadiq, Roya Imanoel",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Glenn.W@14fourgroup.Com,(909) 602-7334,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10857,C11-0000747-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),Auxin Operative LLC,Auxin Operative LLC,Rebecca Lopez,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Rebeccalopezla@gmail.Com,(323) 645-7669,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10858,C11-0000748-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),Silva Mill LLC,Silva Mill LLC,Rebecca Lopez,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Rebeccalopezla@gmail.Com,(323) 645-7669,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10859,C11-0000749-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),Pacific Eden LLC,PACIFIC EDEN LLC,Rebecca Lopez,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Rebeccalopezla@gmail.Com,(323) 646-7669,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10861,C11-0000751-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),Alkhemist Dm LLC,Data Not Available,James Chung,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Info@alkhemist.Co,(661) 717-9637,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10862,C11-0000752-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Hash Tag Distribution, Inc.",Buddies Brand,"Anton Stetner, bryan cochran, Donald Jones, Doranna Buxton, Jodi Byrns, Michael  Cook, Michael Marsiano, Patricia Kaelin",Corporation,Data Not Available,Not Published,Data Not Available,CA,Shasta,Data Not Available,Bcochran@tlblinc.Com,(530) 262-2174,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10864,C11-0000754-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Miracle Education Distributors, Inc.","Miracle Education Distributors, Inc",Danna Digiulio,Corporation,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Dannadigiulio@outlook.Com,(760) 620-2570,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10868,C11-0000758-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),Green Earth Pharmacy Inc.,Cana Harbor,Alik Eliasian,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Alexeliasian89@yahoo.Com,(310) 299-4444,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10870,C11-0000760-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-10T00:00:00,2025-07-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Green Spectrum Trading, Inc.",Data Not Available,"Arman Karkotsyan, Michael Mirolla",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Mikemirolla@gmail.Com,(818) 266-2306,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10873,C11-0000763-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-11T00:00:00,2025-07-10T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Vmk, Inc.",Purple Lotus,"Dan Georgatos, Jaine Krishnamachari, Mathew Krishnamachari, Sara Krishnamachari",Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Dangeorgatos@gmail.Com,(408) 456-0420,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10874,C11-0000764-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-11T00:00:00,2025-07-10T00:00:00,BCC,Bureau of Cannabis Control (BCC),Natural Remedies Caregivers,NATURAL REMEDIES CAREGIVERS,"Boris Sokol, KRISTINE GRIGORYAN",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Nrcaregivers@yahoo.Com,(310) 795-6449,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10875,C11-0000765-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-11T00:00:00,2025-07-10T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Brabus Holdings, Inc.",Data Not Available,Houston Durand,Corporation,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Brabusinc18@gmail.Com,(510) 812-1600,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10876,C11-0000766-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use,2019-07-11T00:00:00,2025-07-10T00:00:00,BCC,Bureau of Cannabis Control (BCC),Santa Barbara Manufacturing And Supply Company LLC,SBMS,"Aaron Schulman, Brad Pollack, Collin  Dvorak, Ross Gartenlaub",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Santa Barbara,Data Not Available,Ross@concentratebrands.Com,(516) 587-0177,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10877,C11-0000767-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-11T00:00:00,2025-07-10T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Humboldt Growers Network, Inc.","HUMBOLDT GROWERS NETWORK, INC.","Jasmin Guerra, Steve Dodge, tobias hafenecker-dodge",Corporation,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Staff.Milewide@gmail.Com,(707) 498-9433,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10879,C11-0000769-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-11T00:00:00,2025-07-10T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Maverick Star, Inc.",Data Not Available,"Kevin Pound, Mark Piesner",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Mark@724consulting.Net,(818) 428-5158,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10885,C11-0000774-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-11T00:00:00,2025-07-10T00:00:00,BCC,Bureau of Cannabis Control (BCC),"People's Refinery-Hero Oak, LLC","People's Refinery-Hero Oak, LLC",Bernard Steimann,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Orange,Data Not Available,License@peoplescali.Com,(714) 485-7379,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10890,C11-0000779-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-12T00:00:00,2025-07-11T00:00:00,BCC,Bureau of Cannabis Control (BCC),Fordoak Operations LLC,Data Not Available,"Le Erik Murray, Rickey McCullough",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Erik@oifunds.Com,(510) 550-5102,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10893,C11-0000782-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-12T00:00:00,2025-07-11T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Btc Ventures, LLC",BTC Ventures,"David Montoya, James Tooma, Martin Reed",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Diego,Data Not Available,Slondon@saugatuckbrands.Com,(360) 910-6136,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10899,C11-0000788-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-14T00:00:00,2025-07-13T00:00:00,BCC,Bureau of Cannabis Control (BCC),San Fernando Valley Discount Medical Supply Inc,Data Not Available,Samuel Djavadian,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Sdjavadian80@gmail.Com,(818) 296-5533,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10907,C11-0000796-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-15T00:00:00,2025-07-14T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Nice Guys Distribution, Inc.","NICE GUYS DISTRIBUTION, INC.","Monica Barker, Robert Fong",Corporation,Data Not Available,Not Published,Data Not Available,CA,Marin,Data Not Available,Monica@niceguysdelivery.Com,(415) 464-7572,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10910,C11-0000799-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-15T00:00:00,2025-07-14T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Sgbe, Inc.",Bloomfield,"Peter Laidlaw, tiffany mccommon",Corporation,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Brooke@thebloomfieldco.Com,(539) 278-6529,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10981,C11-0000807-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-15T00:00:00,2025-07-14T00:00:00,BCC,Bureau of Cannabis Control (BCC),Movocan,MOVOCAN,Angel  Fernandez,Corporation,Data Not Available,Not Published,Data Not Available,CA,Imperial,Data Not Available,Medigroupangel@gmail.Com,(760) 540-9358,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10986,C11-0000812-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-16T00:00:00,2025-07-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),"New Age Compassion Care Center, Inc.",New Age Care Center,"Ali Kafaii Razavi, Amjad El-Atari",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Lanewagecc@gmail.Com,(310) 691-9493,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10989,C11-0000815-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-16T00:00:00,2025-07-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),San Jose Wellness,Harborside,"Conrad  Gregory, Edward Schumults, John Nichols, Kavi Bhai",Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Licensing@statehouse.Co,(510) 344-2933,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10990,C11-0000816-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-16T00:00:00,2025-07-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),Cypress Manufacturing Company,Cypress Manufacturing Company,"Brian  Shure, Bruce Gates, George  Allen, Jenny Montenegro, Mark Ainsworth, Stephanie Harkness, William  Anton",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Mark@lowellfarms.Com,(831) 998-8214,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10992,C11-0000818-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-16T00:00:00,2025-07-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),Higher Vision Distribution,HIGHER VISION DISTRIBUTION,Kristopher Proffitt,Corporation,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Highervisiondistribution@gmail.Com,(818) 798-8596,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10993,C11-0000819-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-16T00:00:00,2025-07-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),Nc3 Systems,"NC3 Systems, INC.","Greg Gamet, Judith Schvimmer, Laurie  Holcomb Thompson, Marshall  Minor",Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Licensing@gocaliva.Com,(714) 313-6003,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10996,C11-0000822-LIC,Active,,Annual,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-16T00:00:00,2025-07-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),Coastal Refinement Solutions,"Coastal Refinement Solutions, Inc.",Michael Tanzer,Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Bcline@bclinelaw.Com,(646) 678-2645,Data Not Available,,,2024-08-05T04:42:10.1866667,,
10997,C11-0000823-LIC,Active,,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,2019-07-16T00:00:00,2025-07-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),510 Labs LLC,Data Not Available,Tony Cheung,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,510labsoakland.@gmail.Com,(510) 719-1888,Data Not Available,,,2024-08-05T04:42:10.1866667,,
